date,open,high,low,close,volume
2026-03-12 12:23:00,200500,201500,200500,201000,1116
2026-03-12 12:24:00,201000,201500,201000,201000,209
2026-03-12 12:25:00,201000,201500,201000,201000,288
2026-03-12 12:26:00,201000,201500,201000,201000,239
2026-03-12 12:27:00,201000,201500,201000,201500,417
2026-03-12 12:28:00,201500,201500,201000,201000,263
2026-03-12 12:29:00,201000,201500,201000,201500,416
2026-03-12 12:30:00,201500,201500,200500,201000,853
2026-03-12 12:31:00,201000,201000,200500,201000,105
2026-03-12 12:32:00,201000,201000,200500,200500,611
2026-03-12 12:33:00,200500,201000,200500,200500,496
2026-03-12 12:34:00,200500,201000,200500,201000,397
2026-03-12 12:35:00,200500,201000,200500,200500,209
2026-03-12 12:36:00,201000,201000,200500,200500,186
2026-03-12 12:37:00,200500,201000,200500,200500,409
2026-03-12 12:38:00,200500,201000,200000,200000,4097
2026-03-12 12:39:00,200000,200500,200000,200000,479
2026-03-12 12:40:00,200000,200500,200000,200500,602
2026-03-12 12:41:00,200250,200500,200000,200000,433
2026-03-12 12:42:00,200000,200500,200000,200000,1169
2026-03-12 12:43:00,200000,200500,200000,200000,265
2026-03-12 12:44:00,200000,201000,200000,201000,1711
2026-03-12 12:45:00,200500,201000,200500,200500,369
2026-03-12 12:46:00,200500,200500,200500,200500,203
2026-03-12 12:47:00,200500,201000,200000,200500,2675
2026-03-12 12:48:00,200500,200500,200000,200500,283
2026-03-12 12:49:00,200000,200500,200000,200000,205
2026-03-12 12:50:00,200500,201000,200000,200500,955
2026-03-12 12:51:00,200500,200750,200500,200500,305
2026-03-12 12:52:00,200500,200750,200500,200500,558
2026-03-12 12:53:00,201000,201000,200500,201000,188
2026-03-12 12:54:00,201000,201000,200500,200500,204
2026-03-12 12:55:00,200500,201000,200500,200500,279
2026-03-12 12:56:00,200500,201000,200500,200500,250
2026-03-12 12:57:00,201000,201000,200500,200500,354
2026-03-12 12:58:00,200500,201000,200500,201000,3266
2026-03-12 12:59:00,200750,201000,200500,200500,374
2026-03-12 13:00:00,200500,201000,200500,200500,228
2026-03-12 13:01:00,201000,201000,200500,200500,59
2026-03-12 13:02:00,201000,201000,200500,200500,361
2026-03-12 13:03:00,200500,201000,200500,200500,207
2026-03-12 13:04:00,200500,201000,200500,200500,112
2026-03-12 13:05:00,200500,201500,200500,200500,2638
2026-03-12 13:06:00,200500,201000,200500,201000,145
2026-03-12 13:07:00,200500,201000,200500,200500,112
2026-03-12 13:08:00,200500,201500,200500,201000,1200
2026-03-12 13:09:00,201000,201500,201000,201000,209
2026-03-12 13:10:00,201000,201500,201000,201000,808
2026-03-12 13:11:00,201000,201500,200500,200500,256
2026-03-12 13:12:00,200500,201000,200500,201000,518
2026-03-12 13:13:00,201000,201000,200500,201000,679
2026-03-12 13:14:00,201000,201000,200500,200500,1158
2026-03-12 13:15:00,200500,201000,200500,200500,339
2026-03-12 13:16:00,201000,201000,200500,200500,338
2026-03-12 13:17:00,200500,201000,200500,200500,200
2026-03-12 13:18:00,200500,201000,200500,200500,227
2026-03-12 13:19:00,200500,201500,200500,201000,1401
2026-03-12 13:20:00,200500,201500,200500,201000,275
2026-03-12 13:21:00,201000,201500,201000,201000,128
2026-03-12 13:22:00,201000,202000,201000,202000,2831
2026-03-12 13:23:00,201500,202000,201500,201500,127
2026-03-12 13:24:00,201500,202000,201500,202000,805
2026-03-12 13:25:00,202000,202000,201500,202000,443
2026-03-12 13:26:00,202000,202000,201500,201500,265
2026-03-12 13:27:00,202000,202000,201500,201500,335
2026-03-12 13:28:00,201500,202000,201500,201500,399
2026-03-12 13:29:00,201500,202000,201500,202000,145
2026-03-12 13:30:00,201500,202000,201500,202000,236
2026-03-12 13:31:00,201500,202000,201500,201500,147
2026-03-12 13:32:00,201500,202000,201500,201500,68
2026-03-12 13:33:00,201750,202000,201500,201500,216
2026-03-12 13:34:00,201500,202000,201500,201500,143
2026-03-12 13:35:00,201500,201500,201000,201500,1736
2026-03-12 13:36:00,201250,201500,201000,201000,118
2026-03-12 13:37:00,201000,201500,201000,201000,153
2026-03-12 13:38:00,201000,201500,201000,201000,115
2026-03-12 13:39:00,201000,201500,201000,201250,214
2026-03-12 13:40:00,201250,201500,201000,201000,277
2026-03-12 13:41:00,201000,201500,201000,201250,174
2026-03-12 13:42:00,201000,201500,201000,201000,368
2026-03-12 13:43:00,201000,201500,200500,201500,2117
2026-03-12 13:44:00,201500,201500,201000,201000,259
2026-03-12 13:45:00,201000,201500,201000,201000,505
2026-03-12 13:46:00,201500,202000,201000,201500,1630
2026-03-12 13:47:00,201000,201500,201000,201500,125
2026-03-12 13:48:00,201000,201500,201000,201000,85
